agent.ip,agent.id,agent.type,agent.version,agent.name,@timestamp,input.type,log.file.path,rule.level,rule.groups,message,location,id,error.type,error.message,agent.hostname,data.command,data.file,data.status,data.title,_score
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:18.844",log,-,5,"ossec, syscheck, syscheck_entry_deleted, syscheck_registry",-,syscheck,1744745298,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:18.817",log,-,5,"ossec, syscheck, syscheck_entry_deleted, syscheck_registry",-,syscheck,1744745298,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:18.792",log,-,5,"ossec, syscheck, syscheck_entry_deleted, syscheck_registry",-,syscheck,1744745298,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:18.772",log,-,5,"ossec, syscheck, syscheck_entry_deleted, syscheck_registry",-,syscheck,1744745298,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:18.761",log,-,5,"ossec, syscheck, syscheck_entry_deleted, syscheck_registry",-,syscheck,1744745298,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:18.746",log,-,5,"ossec, syscheck, syscheck_entry_deleted, syscheck_registry",-,syscheck,1744745298,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:18.730",log,-,5,"ossec, syscheck, syscheck_entry_deleted, syscheck_registry",-,syscheck,1744745298,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:18.716",log,-,5,"ossec, syscheck, syscheck_entry_deleted, syscheck_registry",-,syscheck,1744745298,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:18.699",log,-,5,"ossec, syscheck, syscheck_entry_deleted, syscheck_registry",-,syscheck,1744745298,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:18.690",log,-,5,"ossec, syscheck, syscheck_entry_deleted, syscheck_registry",-,syscheck,1744745298,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:18.685",log,-,5,"ossec, syscheck, syscheck_entry_deleted, syscheck_registry",-,syscheck,1744745298,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:18.677",log,-,5,"ossec, syscheck, syscheck_entry_deleted, syscheck_registry",-,syscheck,1744745298,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:18.659",log,-,5,"ossec, syscheck, syscheck_entry_deleted, syscheck_registry",-,syscheck,1744745298,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:18.636",log,-,5,"ossec, syscheck, syscheck_entry_deleted, syscheck_registry",-,syscheck,1744745298,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:18.613",log,-,5,"ossec, syscheck, syscheck_entry_deleted, syscheck_registry",-,syscheck,1744745298,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:18.553",log,-,5,"ossec, syscheck, syscheck_entry_deleted, syscheck_registry",-,syscheck,1744745298,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:18.535",log,-,5,"ossec, syscheck, syscheck_entry_deleted, syscheck_registry",-,syscheck,1744745298,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:17.511",log,-,5,"ossec, syscheck, syscheck_entry_deleted, syscheck_registry",-,syscheck,1744745297,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:15.706",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745295,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:15.456",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745295,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:15.151",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745295,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:15.149",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745295,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:15.127",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745295,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:15.125",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745295,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:15.114",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745295,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:15.108",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745295,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:15.100",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745295,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:15.085",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745295,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:15.075",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745295,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:15.075",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745295,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:14.957",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745294,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:14.942",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745294,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:14.942",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745294,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:14.906",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745294,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:14.896",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745294,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:14.895",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745294,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:14.888",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745294,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:14.877",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745294,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:14.865",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745294,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:14.845",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745294,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:14.845",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745294,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:13.436",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745293,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:13.403",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745293,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:13.392",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745293,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:13.374",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745293,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:13.368",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745293,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:13.361",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745293,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:13.355",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745293,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:13.319",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745293,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:13.311",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745293,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:13.302",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745293,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:13.293",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745293,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:13.285",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745293,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:13.279",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745293,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:13.268",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745293,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:13.260",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745293,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:13.258",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745293,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:13.218",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745293,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:13.214",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745293,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:12.241",log,-,5,"ossec, syscheck, syscheck_entry_added, syscheck_registry",-,syscheck,1744745292,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:12.226",log,-,5,"ossec, syscheck, syscheck_entry_added, syscheck_registry",-,syscheck,1744745292,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:12.208",log,-,5,"ossec, syscheck, syscheck_entry_added, syscheck_registry",-,syscheck,1744745292,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:12.194",log,-,5,"ossec, syscheck, syscheck_entry_added, syscheck_registry",-,syscheck,1744745292,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:12.163",log,-,5,"ossec, syscheck, syscheck_entry_added, syscheck_registry",-,syscheck,1744745292,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:12.153",log,-,5,"ossec, syscheck, syscheck_entry_added, syscheck_registry",-,syscheck,1744745292,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:12.125",log,-,5,"ossec, syscheck, syscheck_entry_added, syscheck_registry",-,syscheck,1744745292,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:12.120",log,-,5,"ossec, syscheck, syscheck_entry_added, syscheck_registry",-,syscheck,1744745292,-,-,-,-,-,-,-,-
-,0,-,-,wazuh-server,"Apr 16, 2025 @ 00:58:11.294",log,-,5,"local, systemd",-,/var/log/syslog,1744745291,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:11.121",log,-,5,"ossec, syscheck, syscheck_entry_added, syscheck_registry",-,syscheck,1744745291,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:10.839",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745290,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:10.788",log,-,5,"ossec, syscheck, syscheck_entry_added, syscheck_registry",-,syscheck,1744745290,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:10.778",log,-,5,"ossec, syscheck, syscheck_entry_added, syscheck_registry",-,syscheck,1744745290,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:10.764",log,-,5,"ossec, syscheck, syscheck_entry_added, syscheck_registry",-,syscheck,1744745290,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:10.764",log,-,5,"ossec, syscheck, syscheck_entry_added, syscheck_registry",-,syscheck,1744745290,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:10.605",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745290,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:10.599",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745290,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:10.584",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745290,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:10.575",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745290,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:10.570",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745290,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:01.053",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745281,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:00.719",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745280,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:00.683",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745280,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:00.676",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745280,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:00.588",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745280,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:58:00.588",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745280,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.949",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.920",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.913",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.902",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.893",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.888",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.879",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.862",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.846",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.838",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.831",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.825",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.813",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.807",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.800",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.771",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.747",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.725",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.711",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.693",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.661",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.659",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.560",log,-,5,"ossec, syscheck, syscheck_entry_added, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.559",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.241",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.224",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.144",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.096",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:57.074",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745277,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:47.421",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745267,-,-,-,-,-,-,-,-
192.168.56.108,7,-,-,LAPTOP-RSR2EPL0,"Apr 16, 2025 @ 00:57:47.030",log,-,5,"ossec, syscheck, syscheck_entry_modified, syscheck_registry",-,syscheck,1744745267,-,-,-,-,-,-,-,-
-,0,-,-,wazuh-server,"Apr 16, 2025 @ 00:57:03.567",log,-,5,"local, systemd",-,/var/log/syslog,1744745223,-,-,-,-,-,-,-,-
-,0,-,-,wazuh-server,"Apr 16, 2025 @ 00:56:11.163",log,-,3,ossec,-,wazuh-monitord,1744745171,-,-,-,-,-,-,-,-
-,0,-,-,wazuh-server,"Apr 16, 2025 @ 00:56:05.749",log,-,7,ossec,-,netstat listening ports,1744745165,-,-,-,-,-,-,-,-
-,0,-,-,wazuh-server,"Apr 16, 2025 @ 00:56:05.432",log,-,3,"pam, syslog",-,/var/log/auth.log,1744745165,-,-,-,-,-,-,-,-
-,0,-,-,wazuh-server,"Apr 16, 2025 @ 00:56:01.096",log,-,7,"ossec, rootcheck",-,rootcheck,1744745161,-,-,-,-,/usr/bin/diff,-,Trojaned version of file detected.,-
-,0,-,-,wazuh-server,"Apr 16, 2025 @ 00:56:00.970",log,-,7,"ossec, rootcheck",-,rootcheck,1744745160,-,-,-,-,/bin/diff,-,Trojaned version of file detected.,-
